order_id,order_date,customer_city,customer_state,category,product_name,quantity,unit_price,total_amount,payment_method,rating
ORD00715,2024-04-04,Bengaluru,Karnataka,Grocery,Tea Powder,1,411.44,411.44,UPI,3.7
ORD00716,2024-12-20,Jaipur,Rajasthan,Electronics,Smartwatch,5,36548.78,182743.9,Cash on Delivery,4.4
ORD00717,2024-07-17,Gurgaon,Haryana,Home & Kitchen,Pressure Cooker,1,11776.75,11776.75,UPI,2.7
ORD00718,2024-11-08,Surat,Gujarat,Home & Kitchen,Pressure Cooker,1,6776.45,6776.45,Credit Card,4.1
ORD00719,2024-08-14,Pune,Maharashtra,Clothing,Jacket,1,3889.8,3889.8,Debit Card,2.8
ORD00720,2024-09-11,Pune,Maharashtra,Electronics,Tablet,3,,,UPI,4.1
ORD00721,2024-07-19,Jaipur,Rajasthan,Electronics,Smartwatch,1,31543.46,31543.46,Debit Card,3.8
ORD00722,2024-02-05,Ahmedabad,Gujarat,Books,UPSC Guide,3,405.24,1215.72,Credit Card,2.5
ORD00723,2024-12-15,Kolkata,West Bengal,Books,Engineering Textbook,4,497.07,1988.28,UPI,2.6
ORD00724,2024-08-23,Hyderabad,Telangana,Electronics,Headphones,5,43002.79,215013.95,Net Banking,3.2
ORD00725,2024-12-22,Delhi,Delhi,Clothing,Jacket,1,388.79,388.79,Credit Card,2.8
ORD00726,2024-03-12,Kolkata,West Bengal,Home & Kitchen,Curtains,2,1547.48,3094.96,UPI,2.6
ORD00727,2024-09-12,Coimbatore,Tamil Nadu,Clothing,Saree,3,2066.08,6198.24,Credit Card,4.6
ORD00728,2024-07-26,Mysuru,Karnataka,Electronics,Smartphone,1,27473.17,27473.17,UPI,4.5
ORD00729,2024-10-23,Hyderabad,Telangana,Sports,Dumbbells,4,9418.87,37675.48,UPI,2.7
ORD00730,2024-01-24,Kolkata,West Bengal,Clothing,Saree,1,3338.39,3338.39,UPI,4.1
ORD00731,2024-08-21,Mumbai,Maharashtra,Clothing,Sneakers,1,439.8,439.8,Debit Card,4.6
ORD00732,2024-04-13,Pune,Maharashtra,Electronics,Smartphone,3,40022.91,120068.73,Credit Card,4.5
ORD00733,2024-03-11,Kolkata,West Bengal,Grocery,Spice Set,5,195.91,979.55,UPI,4.9
ORD00734,2024-07-31,Delhi,Delhi,Electronics,Tablet,1,14289.09,14289.09,UPI,3.4
ORD00735,2024-11-19,Nagpur,Maharashtra,Books,Fiction Novel,1,747.97,747.97,Debit Card,4.4
ORD00736,2024-11-29,Mumbai,Maharashtra,Books,Engineering Textbook,1,104.44,104.44,Debit Card,3.2
ORD00737,2024-07-29,Kolkata,West Bengal,Books,Fiction Novel,2,244.31,488.62,UPI,2.9
ORD00738,2024-11-17,Kolkata,West Bengal,Electronics,Tablet,1,14810.04,14810.04,Net Banking,3.3
ORD00739,2024-02-18,Bengaluru,Karnataka,Electronics,Tablet,1,19233.3,19233.3,Debit Card,4.7
ORD00740,2024-01-28,Chennai,Tamil Nadu,Sports,Badminton Racket,2,4802.9,9605.8,UPI,4.5
ORD00741,2024-11-26,Hyderabad,Telangana,Books,UPSC Guide,2,223.43,446.86,Credit Card,3.0
ORD00742,2024-01-27,Noida,Uttar Pradesh,Home & Kitchen,Air Purifier,3,12135.76,36407.28,Cash on Delivery,2.9
ORD00743,2024-08-15,Ahmedabad,Gujarat,Electronics,Smart TV,1,41434.85,41434.85,Debit Card,3.3
ORD00744,2024-05-01,Delhi,Delhi,Grocery,Cooking Oil,1,153.53,153.53,Net Banking,4.7
ORD00745,2024-03-15,Bengaluru,Karnataka,Clothing,T-Shirt,1,2460.75,2460.75,UPI,4.0
ORD00746,2024-05-18,Nagpur,Maharashtra,Books,Self-Help Book,2,195.48,390.96,UPI,2.8
ORD00747,2024-08-02,Kolkata,West Bengal,Sports,Cricket Bat,1,3021.86,3021.86,UPI,3.4
ORD00748,2024-03-28,Jaipur,Rajasthan,Home & Kitchen,Air Purifier,3,2604.79,7814.37,Debit Card,3.9
ORD00749,2024-10-29,Delhi,Delhi,Electronics,Smart TV,1,68629.41,68629.41,Credit Card,3.7
ORD00750,2024-10-23,Mumbai,Maharashtra,Grocery,Spice Set,1,381.28,381.28,UPI,4.8
ORD00751,2024-09-15,Nagpur,Maharashtra,Sports,Cricket Bat,1,4352.39,4352.39,UPI,3.8
ORD00752,2024-01-07,Mysuru,Karnataka,Grocery,Basmati Rice,1,253.6,253.6,Debit Card,3.5
ORD00753,2024-09-02,Delhi,Delhi,Clothing,Kurta,2,1619.79,3239.58,Debit Card,2.9
ORD00754,2024-12-26,Mysuru,Karnataka,Sports,Running Shoes,1,536.81,536.81,Credit Card,4.5
ORD00755,2024-07-16,Gurgaon,Haryana,Grocery,Spice Set,1,366.76,366.76,Cash on Delivery,3.3
ORD00756,2024-10-21,Mumbai,Maharashtra,Home & Kitchen,Curtains,2,11367.45,22734.9,Net Banking,4.5
ORD00757,2024-12-11,Pune,Maharashtra,Sports,Yoga Mat,1,7436.88,7436.88,Credit Card,2.6
ORD00758,2024-10-13,Bengaluru,Karnataka,Home & Kitchen,Curtains,1,9401.26,9401.26,Debit Card,3.9
ORD00759,2024-09-01,Ahmedabad,Gujarat,Clothing,Jeans,1,4910.01,4910.01,Net Banking,4.4
ORD00760,2024-05-16,Surat,Gujarat,Grocery,Toor Dal,3,388.93,1166.79,Credit Card,3.6
ORD00761,2024-03-03,Mumbai,Maharashtra,Electronics,Headphones,1,27945.51,27945.51,Credit Card,3.8
ORD00762,2024-12-20,Surat,Gujarat,Sports,Yoga Mat,1,4684.19,4684.19,Net Banking,4.9
ORD00763,2024-02-09,Pune,Maharashtra,Clothing,Saree,1,619.08,619.08,UPI,3.2
ORD00764,2024-01-12,Kolkata,West Bengal,Clothing,Saree,1,922.39,922.39,UPI,4.9
ORD00765,2024-05-29,Chennai,Tamil Nadu,Clothing,Saree,1,1864.16,1864.16,UPI,2.6
ORD00766,2024-11-26,Ahmedabad,Gujarat,Clothing,Jacket,1,3294.43,3294.43,Net Banking,3.7
ORD00767,2024-03-08,Hyderabad,Telangana,Grocery,Tea Powder,1,428.86,428.86,Cash on Delivery,3.3
ORD00768,2024-01-25,Ahmedabad,Gujarat,Home & Kitchen,Pressure Cooker,5,7418.37,37091.85,UPI,3.2
ORD00769,2024-12-28,Nagpur,Maharashtra,Sports,Badminton Racket,1,7204.58,7204.58,Debit Card,4.2
ORD00770,2024-08-13,Nagpur,Maharashtra,Clothing,Jeans,5,761.2,3806.0,UPI,3.0
ORD00771,2024-08-17,Chennai,Tamil Nadu,Grocery,Basmati Rice,5,349.5,1747.5,Credit Card,2.9
ORD00772,2024-08-22,Noida,Uttar Pradesh,Electronics,Smartphone,1,32662.71,32662.71,Cash on Delivery,2.9
ORD00773,2024-05-28,Kolkata,West Bengal,Sports,Running Shoes,2,3513.42,7026.84,EMI,4.4
ORD00774,2024-06-22,Coimbatore,Tamil Nadu,Grocery,Toor Dal,2,409.81,819.62,Debit Card,4.3
ORD00775,2024-11-12,Jaipur,Rajasthan,Electronics,Laptop,1,,,Cash on Delivery,3.6
ORD00776,2024-05-22,Pune,Maharashtra,Home & Kitchen,Mixer Grinder,1,9239.82,9239.82,UPI,2.7
ORD00777,2024-11-04,Surat,Gujarat,Books,Engineering Textbook,1,783.09,783.09,Debit Card,4.9
ORD00778,2024-07-16,Jaipur,Rajasthan,Grocery,Cooking Oil,2,228.9,457.8,Credit Card,3.2
ORD00779,2024-08-15,Gurgaon,Haryana,Home & Kitchen,Curtains,1,13152.24,13152.24,Net Banking,3.5
ORD00780,2024-07-31,Mysuru,Karnataka,Home & Kitchen,Pressure Cooker,5,12143.39,60716.95,UPI,4.0
ORD00781,2024-06-20,Pune,Maharashtra,Clothing,Jeans,5,1655.51,8277.55,UPI,4.9
ORD00782,2024-03-30,Ahmedabad,Gujarat,Books,Engineering Textbook,2,104.63,209.26,Debit Card,4.3
ORD00783,2024-01-22,Ahmedabad,Gujarat,Clothing,Jeans,1,1092.83,1092.83,Net Banking,3.3
ORD00784,2024-01-02,Coimbatore,Tamil Nadu,Home & Kitchen,Curtains,1,,,UPI,3.3
ORD00785,2024-04-01,Hyderabad,Telangana,Grocery,Spice Set,2,105.88,211.76,Credit Card,4.2
ORD00786,2024-11-02,Delhi,Delhi,Electronics,Smartphone,1,61295.11,61295.11,Net Banking,4.0
ORD00787,2024-03-02,Coimbatore,Tamil Nadu,Books,Self-Help Book,1,539.6,539.6,Credit Card,4.3
ORD00788,2024-12-20,Mumbai,Maharashtra,Home & Kitchen,Pressure Cooker,1,8850.32,8850.32,UPI,2.9
ORD00789,2024-05-29,Noida,Uttar Pradesh,Home & Kitchen,Curtains,5,9652.83,48264.15,Credit Card,4.8
ORD00790,2024-10-05,Chennai,Tamil Nadu,Clothing,Sneakers,1,1079.59,1079.59,UPI,3.3
ORD00791,2024-09-30,Surat,Gujarat,Grocery,Cooking Oil,2,172.16,344.32,Debit Card,4.6
ORD00792,2024-03-24,Mumbai,Maharashtra,Clothing,Jacket,3,1550.81,4652.43,UPI,2.9
ORD00793,2024-09-29,Delhi,Delhi,Clothing,Jacket,3,3144.46,9433.38,Debit Card,4.3
ORD00794,2024-01-09,Ahmedabad,Gujarat,Electronics,Smart TV,1,37109.06,37109.06,Credit Card,3.3
ORD00795,2024-06-24,Gurgaon,Haryana,Clothing,Saree,2,4470.69,8941.38,UPI,3.3
ORD00796,2024-06-06,Kolkata,West Bengal,Electronics,Laptop,2,10732.8,21465.6,UPI,2.8
ORD00797,2024-01-22,Pune,Maharashtra,Books,Engineering Textbook,3,154.41,463.23,UPI,2.6
ORD00798,2024-02-03,Hyderabad,Telangana,Sports,Running Shoes,1,874.87,874.87,UPI,2.5
ORD00799,2024-06-28,Pune,Maharashtra,Electronics,Tablet,4,16829.39,67317.56,UPI,2.9
ORD00800,2024-11-09,Kolkata,West Bengal,Home & Kitchen,Air Purifier,1,5413.2,5413.2,UPI,3.9
ORD00801,2024-03-28,Pune,Maharashtra,Sports,Cricket Bat,2,5429.74,10859.48,Cash on Delivery,3.8
ORD00802,2024-12-23,Kolkata,West Bengal,Electronics,Laptop,3,73677.94,221033.82,Debit Card,3.6
ORD00803,2024-07-27,Pune,Maharashtra,Clothing,Kurta,1,4910.25,4910.25,UPI,5.0
ORD00804,2024-05-27,Pune,Maharashtra,Books,Engineering Textbook,1,463.81,463.81,Debit Card,2.6
ORD00805,2024-12-17,Gurgaon,Haryana,Books,Engineering Textbook,1,369.35,369.35,EMI,3.6
ORD00806,2024-08-31,Chennai,Tamil Nadu,Books,Self-Help Book,1,789.47,789.47,Cash on Delivery,3.4
ORD00807,2024-12-12,Mumbai,Maharashtra,Grocery,Spice Set,1,352.44,352.44,UPI,2.9
ORD00808,2024-03-27,Bengaluru,Karnataka,Grocery,Tea Powder,2,489.91,979.82,UPI,4.9
ORD00809,2024-08-05,Gurgaon,Haryana,Clothing,Jacket,1,4251.34,4251.34,Debit Card,3.2
ORD00810,2024-07-23,Kolkata,West Bengal,Sports,Running Shoes,3,2947.84,8843.52,Credit Card,4.2
ORD00811,2024-05-08,Bengaluru,Karnataka,Books,Python Programming,3,295.22,885.66,Credit Card,3.1
ORD00812,2024-01-14,Nagpur,Maharashtra,Electronics,Smartphone,3,59154.97,177464.91,EMI,3.5
ORD00813,2024-12-04,Hyderabad,Telangana,Home & Kitchen,Pressure Cooker,2,4750.46,9500.92,Net Banking,4.4
ORD00814,2024-10-04,Ahmedabad,Gujarat,Books,Fiction Novel,1,305.49,305.49,UPI,4.6
ORD00815,2024-08-18,Chennai,Tamil Nadu,Electronics,Smartphone,4,79261.57,317046.28,UPI,3.4
ORD00816,2024-12-27,Mysuru,Karnataka,Electronics,Smartphone,2,14561.1,29122.2,UPI,3.6
ORD00817,2024-12-03,Noida,Uttar Pradesh,Grocery,Spice Set,1,269.35,269.35,Debit Card,3.8
ORD00818,2024-09-10,Mysuru,Karnataka,Books,Python Programming,2,698.05,1396.1,Debit Card,3.4
ORD00819,2024-07-06,Hyderabad,Telangana,Home & Kitchen,Bedsheet,1,5011.1,5011.1,UPI,4.4
ORD00820,2024-07-29,Mumbai,Maharashtra,Grocery,Cooking Oil,1,221.26,221.26,Credit Card,4.2
ORD00821,2024-06-05,Delhi,Delhi,Clothing,Sneakers,1,1698.08,1698.08,UPI,2.9
ORD00822,2024-08-03,Chennai,Tamil Nadu,Home & Kitchen,Mixer Grinder,3,7075.37,21226.11,UPI,4.2
ORD00823,2024-09-07,Coimbatore,Tamil Nadu,Electronics,Headphones,1,30530.14,30530.14,UPI,4.2
ORD00824,2024-06-02,Gurgaon,Haryana,Books,Python Programming,2,668.02,1336.04,Credit Card,3.6
ORD00825,2024-01-25,Mysuru,Karnataka,Grocery,Basmati Rice,2,428.17,856.34,UPI,3.9
ORD00826,2024-02-18,Ahmedabad,Gujarat,Clothing,Jacket,1,3765.86,3765.86,Debit Card,3.2
ORD00827,2024-06-03,Coimbatore,Tamil Nadu,Sports,Dumbbells,1,4442.93,4442.93,Credit Card,3.2
ORD00828,2024-08-20,Hyderabad,Telangana,Sports,Yoga Mat,1,2240.75,2240.75,Debit Card,3.9
ORD00829,2024-04-19,Jaipur,Rajasthan,Electronics,Smartwatch,3,56414.87,169244.61,Debit Card,4.6
ORD00830,2024-10-16,Mysuru,Karnataka,Home & Kitchen,Air Purifier,3,12191.32,36573.96,Debit Card,2.6
ORD00831,2024-06-02,Delhi,Delhi,Home & Kitchen,Curtains,1,2471.83,2471.83,Cash on Delivery,3.5
ORD00832,2024-11-26,Surat,Gujarat,Electronics,Smartwatch,1,16682.86,16682.86,UPI,4.2
ORD00833,2024-06-07,Delhi,Delhi,Books,Fiction Novel,1,179.49,179.49,Credit Card,3.9
ORD00834,2024-05-22,Bengaluru,Karnataka,Books,Engineering Textbook,1,,,Debit Card,2.9
ORD00835,2024-02-12,Surat,Gujarat,Electronics,Smartwatch,1,39124.44,39124.44,UPI,3.2
ORD00836,2024-03-12,Pune,Maharashtra,Books,Self-Help Book,4,570.17,2280.68,UPI,3.9
ORD00837,2024-09-25,Chennai,Tamil Nadu,Electronics,Tablet,2,53305.26,106610.52,UPI,4.7
ORD00838,2024-07-18,Delhi,Delhi,Sports,Cricket Bat,1,7799.95,7799.95,Net Banking,4.4
ORD00839,2024-08-13,Jaipur,Rajasthan,Books,Fiction Novel,1,200.99,200.99,Credit Card,4.7
ORD00840,2024-08-04,Mumbai,Maharashtra,Books,Python Programming,4,362.29,1449.16,Credit Card,3.1
ORD00841,2024-11-26,Noida,Uttar Pradesh,Clothing,Kurta,1,2481.06,2481.06,EMI,4.0
ORD00842,2024-10-09,Surat,Gujarat,Grocery,Basmati Rice,3,360.81,1082.43,Credit Card,4.1
ORD00843,2024-01-05,Kolkata,West Bengal,Home & Kitchen,Mixer Grinder,1,8163.19,8163.19,Cash on Delivery,3.5
ORD00844,2024-04-17,Jaipur,Rajasthan,Home & Kitchen,Bedsheet,3,1626.68,4880.04,Cash on Delivery,2.9
ORD00845,2024-01-18,Mysuru,Karnataka,Grocery,Cooking Oil,3,445.76,1337.28,UPI,2.7
ORD00846,2024-08-04,Ahmedabad,Gujarat,Books,UPSC Guide,4,615.86,2463.44,Cash on Delivery,4.6
ORD00847,2024-10-07,Surat,Gujarat,Clothing,Sneakers,1,1452.66,1452.66,Net Banking,3.6
ORD00848,2024-03-10,Mumbai,Maharashtra,Electronics,Smartwatch,2,51506.6,103013.2,UPI,3.0
ORD00849,2024-11-28,Noida,Uttar Pradesh,Home & Kitchen,Air Purifier,1,1508.81,1508.81,Net Banking,4.6
ORD00850,2024-03-29,Hyderabad,Telangana,Books,Self-Help Book,4,416.04,1664.16,Debit Card,4.6
ORD00851,2024-07-12,Ahmedabad,Gujarat,Home & Kitchen,Pressure Cooker,1,1540.66,1540.66,Cash on Delivery,4.7
ORD00852,2024-02-15,Delhi,Delhi,Electronics,Smartphone,2,73887.43,147774.86,EMI,3.0
ORD00853,2024-02-15,Kolkata,West Bengal,Clothing,T-Shirt,1,2124.97,2124.97,EMI,2.9
ORD00854,2024-08-20,Coimbatore,Tamil Nadu,Electronics,Smartphone,1,57627.38,57627.38,Net Banking,3.7
ORD00855,2024-05-27,Delhi,Delhi,Grocery,Toor Dal,3,135.74,407.22,Net Banking,3.5
ORD00856,2024-04-06,Bengaluru,Karnataka,Clothing,Jacket,3,1234.72,3704.16,Credit Card,3.5
ORD00857,2024-05-07,Nagpur,Maharashtra,Electronics,Headphones,1,78102.19,78102.19,Credit Card,4.2
ORD00858,2024-07-22,Mysuru,Karnataka,Electronics,Smartphone,4,37776.09,151104.36,Debit Card,4.3
ORD00859,2024-06-19,Kolkata,West Bengal,Books,Python Programming,1,279.36,279.36,Cash on Delivery,3.7
ORD00860,2024-09-15,Gurgaon,Haryana,Sports,Running Shoes,3,,,Debit Card,3.3
ORD00861,2024-04-01,Bengaluru,Karnataka,Grocery,Cooking Oil,4,109.51,438.04,UPI,3.8
ORD00862,2024-03-13,Jaipur,Rajasthan,Home & Kitchen,Curtains,1,2239.22,2239.22,UPI,3.3
ORD00863,2024-05-14,Nagpur,Maharashtra,Books,Self-Help Book,4,623.48,2493.92,Debit Card,4.4
ORD00864,2024-09-08,Noida,Uttar Pradesh,Sports,Yoga Mat,1,4527.02,4527.02,Net Banking,2.9
ORD00865,2024-01-19,Surat,Gujarat,Grocery,Spice Set,1,73.95,73.95,Credit Card,2.9
ORD00866,2024-07-01,Mysuru,Karnataka,Books,Engineering Textbook,4,796.64,3186.56,EMI,3.9
ORD00867,2024-02-17,Mysuru,Karnataka,Books,Engineering Textbook,3,692.09,2076.27,UPI,3.2
ORD00868,2024-10-26,Surat,Gujarat,Clothing,Sneakers,1,2641.94,2641.94,UPI,5.0
ORD00869,2024-09-12,Mumbai,Maharashtra,Sports,Running Shoes,4,2051.52,8206.08,Debit Card,4.7
ORD00870,2024-06-14,Mumbai,Maharashtra,Home & Kitchen,Mixer Grinder,2,6094.3,12188.6,UPI,2.7
ORD00871,2024-01-03,Surat,Gujarat,Grocery,Spice Set,5,254.32,1271.6,UPI,2.6
ORD00872,2024-10-18,Coimbatore,Tamil Nadu,Books,Self-Help Book,5,763.19,3815.95,UPI,4.7
ORD00873,2024-11-04,Ahmedabad,Gujarat,Grocery,Cooking Oil,1,195.43,195.43,Credit Card,3.5
ORD00874,2024-07-25,Nagpur,Maharashtra,Clothing,Saree,3,628.1,1884.3,UPI,4.4
ORD00875,2024-06-07,Hyderabad,Telangana,Clothing,T-Shirt,3,1633.02,4899.06,Cash on Delivery,4.0
ORD00876,2024-07-17,Gurgaon,Haryana,Grocery,Basmati Rice,2,424.42,848.84,Credit Card,3.9
ORD00877,2024-08-06,Bengaluru,Karnataka,Electronics,Smart TV,2,64974.05,129948.1,UPI,3.8
ORD00878,2024-09-26,Mysuru,Karnataka,Grocery,Toor Dal,2,341.42,682.84,Debit Card,3.8
ORD00879,2024-03-06,Noida,Uttar Pradesh,Books,UPSC Guide,3,155.43,466.29,Debit Card,3.3
ORD00880,2024-01-24,Delhi,Delhi,Sports,Dumbbells,1,3166.17,3166.17,Credit Card,3.8
ORD00881,2024-05-10,Bengaluru,Karnataka,Electronics,Smart TV,2,53037.99,106075.98,Debit Card,4.4
ORD00882,2024-07-20,Mumbai,Maharashtra,Electronics,Smartwatch,1,53095.48,53095.48,UPI,3.5
ORD00883,2024-11-15,Kolkata,West Bengal,Home & Kitchen,Bedsheet,1,8931.96,8931.96,Net Banking,3.4
ORD00884,2024-12-10,Jaipur,Rajasthan,Clothing,Jeans,2,1088.42,2176.84,UPI,3.8
ORD00885,2024-07-26,Mumbai,Maharashtra,Books,Engineering Textbook,2,109.31,218.62,Cash on Delivery,4.9
ORD00886,2024-12-19,Coimbatore,Tamil Nadu,Grocery,Spice Set,3,186.26,558.78,Debit Card,4.2
ORD00887,2024-01-09,Bengaluru,Karnataka,Home & Kitchen,Mixer Grinder,1,2138.82,2138.82,Debit Card,3.0
ORD00888,2024-11-16,Mumbai,Maharashtra,Clothing,Saree,2,3313.39,6626.78,Cash on Delivery,3.8
ORD00889,2024-03-19,Pune,Maharashtra,Home & Kitchen,Curtains,1,2478.04,2478.04,Net Banking,3.6
ORD00890,2024-10-18,Mysuru,Karnataka,Books,Engineering Textbook,2,701.86,1403.72,Net Banking,3.5
ORD00891,2024-09-10,Gurgaon,Haryana,Electronics,Smartphone,2,50617.59,101235.18,Net Banking,4.0
ORD00892,2024-11-09,Chennai,Tamil Nadu,Home & Kitchen,Mixer Grinder,1,7466.2,7466.2,Cash on Delivery,4.8
ORD00893,2024-06-10,Surat,Gujarat,Books,Fiction Novel,2,600.0,1200.0,Debit Card,3.2
ORD00894,2024-08-17,Hyderabad,Telangana,Books,UPSC Guide,2,181.86,363.72,Debit Card,2.6
ORD00895,2024-10-27,Noida,Uttar Pradesh,Grocery,Toor Dal,1,261.16,261.16,Cash on Delivery,3.3
ORD00896,2024-08-01,Coimbatore,Tamil Nadu,Grocery,Spice Set,1,109.02,109.02,Cash on Delivery,4.2
ORD00897,2024-05-24,Kolkata,West Bengal,Home & Kitchen,Curtains,3,12056.4,36169.2,Debit Card,2.7
ORD00898,2024-07-31,Mysuru,Karnataka,Clothing,Jeans,2,1157.52,2315.04,Cash on Delivery,3.7
ORD00899,2024-07-01,Delhi,Delhi,Clothing,Jacket,1,425.84,425.84,Debit Card,2.9
ORD00900,2024-04-26,Surat,Gujarat,Sports,Cricket Bat,1,8126.11,8126.11,UPI,3.1
ORD00901,2024-03-18,Noida,Uttar Pradesh,Home & Kitchen,Bedsheet,3,11609.8,34829.4,Cash on Delivery,4.7
ORD00902,2024-08-22,Coimbatore,Tamil Nadu,Grocery,Basmati Rice,4,367.88,1471.52,EMI,4.4
ORD00903,2024-01-22,Pune,Maharashtra,Sports,Running Shoes,4,7886.92,31547.68,Credit Card,2.9
ORD00904,2024-09-16,Pune,Maharashtra,Clothing,Kurta,1,953.76,953.76,Credit Card,4.7
ORD00905,2024-08-12,Nagpur,Maharashtra,Grocery,Cooking Oil,1,200.57,200.57,EMI,4.4
ORD00906,2024-07-09,Mumbai,Maharashtra,Clothing,Saree,2,1838.34,3676.68,Debit Card,3.5
ORD00907,2024-04-26,Hyderabad,Telangana,Grocery,Toor Dal,3,118.23,354.69,UPI,3.6
ORD00908,2024-01-16,Jaipur,Rajasthan,Books,UPSC Guide,2,766.29,1532.58,Credit Card,4.4
ORD00909,2024-03-25,Kolkata,West Bengal,Sports,Cricket Bat,1,1122.35,1122.35,Credit Card,3.5
ORD00910,2024-12-04,Mumbai,Maharashtra,Grocery,Toor Dal,1,456.13,456.13,Cash on Delivery,4.9
ORD00911,2024-06-25,Bengaluru,Karnataka,Books,Python Programming,2,711.48,1422.96,UPI,3.2
ORD00912,2024-10-05,Chennai,Tamil Nadu,Sports,Badminton Racket,1,7092.86,7092.86,Debit Card,4.0
ORD00913,2024-04-11,Mysuru,Karnataka,Grocery,Cooking Oil,3,449.45,1348.35,Cash on Delivery,2.7
ORD00914,2024-10-03,Chennai,Tamil Nadu,Home & Kitchen,Curtains,2,10958.95,21917.9,UPI,2.7
ORD00915,2024-10-03,Chennai,Tamil Nadu,Home & Kitchen,Air Purifier,2,,,Debit Card,3.1
ORD00916,2024-07-09,Ahmedabad,Gujarat,Home & Kitchen,Curtains,1,14808.23,14808.23,UPI,3.8
ORD00917,2024-01-03,Pune,Maharashtra,Electronics,Smartwatch,1,75336.77,75336.77,Credit Card,5.0
ORD00918,2024-09-30,Ahmedabad,Gujarat,Grocery,Tea Powder,4,304.52,1218.08,Cash on Delivery,3.1
ORD00919,2024-05-06,Noida,Uttar Pradesh,Home & Kitchen,Air Purifier,2,10184.78,20369.56,UPI,3.8
ORD00920,2024-02-11,Delhi,Delhi,Home & Kitchen,Curtains,2,1740.42,3480.84,UPI,3.6
ORD00921,2024-10-28,Nagpur,Maharashtra,Books,Fiction Novel,1,412.31,412.31,Debit Card,4.4
ORD00922,2024-09-07,Surat,Gujarat,Home & Kitchen,Air Purifier,1,7632.76,7632.76,Net Banking,3.5
ORD00923,2024-12-26,Nagpur,Maharashtra,Clothing,Jacket,2,810.2,1620.4,Credit Card,3.8
ORD00924,2024-07-08,Kolkata,West Bengal,Clothing,Saree,2,2472.11,4944.22,Cash on Delivery,2.8
ORD00925,2024-03-19,Surat,Gujarat,Books,Engineering Textbook,2,184.61,369.22,UPI,3.3
ORD00926,2024-10-28,Gurgaon,Haryana,Home & Kitchen,Bedsheet,3,7443.11,22329.33,Credit Card,4.8
ORD00927,2024-10-07,Noida,Uttar Pradesh,Home & Kitchen,Pressure Cooker,2,,,UPI,4.7
ORD00928,2024-07-12,Bengaluru,Karnataka,Books,Python Programming,1,316.79,316.79,Credit Card,4.3
ORD00929,2024-08-17,Coimbatore,Tamil Nadu,Clothing,Jeans,1,2622.87,2622.87,UPI,4.3
ORD00930,2024-10-03,Pune,Maharashtra,Sports,Running Shoes,1,4273.39,4273.39,UPI,4.2
ORD00931,2024-10-19,Mysuru,Karnataka,Grocery,Cooking Oil,3,340.66,1021.98,Debit Card,4.4
ORD00932,2024-10-04,Noida,Uttar Pradesh,Sports,Cricket Bat,1,6545.97,6545.97,Debit Card,2.6
ORD00933,2024-12-03,Coimbatore,Tamil Nadu,Sports,Badminton Racket,2,,,Cash on Delivery,2.9
ORD00934,2024-08-15,Mumbai,Maharashtra,Home & Kitchen,Pressure Cooker,2,3905.71,7811.42,UPI,3.8
ORD00935,2024-08-11,Gurgaon,Haryana,Books,Python Programming,3,,,UPI,2.6
ORD00936,2024-03-27,Chennai,Tamil Nadu,Home & Kitchen,Curtains,1,4080.51,4080.51,UPI,3.0
ORD00937,2024-11-10,Ahmedabad,Gujarat,Electronics,Laptop,1,24890.14,24890.14,EMI,3.0
ORD00938,2024-06-14,Kolkata,West Bengal,Electronics,Headphones,1,31500.21,31500.21,UPI,4.9
ORD00939,2024-09-09,Jaipur,Rajasthan,Electronics,Smartphone,3,16603.48,49810.44,Credit Card,3.8
ORD00940,2024-01-15,Pune,Maharashtra,Home & Kitchen,Mixer Grinder,2,4979.55,9959.1,Credit Card,3.1
ORD00941,2024-10-11,Jaipur,Rajasthan,Electronics,Headphones,2,44548.98,89097.96,Debit Card,2.8
ORD00942,2024-03-13,Coimbatore,Tamil Nadu,Books,UPSC Guide,2,158.74,317.48,Credit Card,5.0
ORD00943,2024-01-22,Ahmedabad,Gujarat,Clothing,Jacket,5,4772.54,23862.7,UPI,3.7
ORD00944,2024-09-03,Surat,Gujarat,Sports,Yoga Mat,1,6634.67,6634.67,UPI,3.1
ORD00945,2024-05-24,Hyderabad,Telangana,Books,Self-Help Book,1,689.71,689.71,UPI,4.3
ORD00946,2024-10-11,Coimbatore,Tamil Nadu,Electronics,Headphones,2,7632.35,15264.7,EMI,4.7
ORD00947,2024-06-24,Delhi,Delhi,Sports,Running Shoes,1,9586.95,9586.95,Debit Card,4.9
ORD00948,2024-08-23,Kolkata,West Bengal,Books,Self-Help Book,5,272.15,1360.75,EMI,3.3
ORD00949,2024-01-05,Jaipur,Rajasthan,Grocery,Toor Dal,1,340.9,340.9,Debit Card,3.5
ORD00950,2024-11-28,Jaipur,Rajasthan,Grocery,Spice Set,2,393.11,786.22,Debit Card,3.8
ORD00951,2024-11-03,Jaipur,Rajasthan,Grocery,Spice Set,1,352.51,352.51,Credit Card,2.9
ORD00952,2024-01-05,Ahmedabad,Gujarat,Grocery,Basmati Rice,1,106.14,106.14,UPI,2.5
ORD00953,2024-04-23,Noida,Uttar Pradesh,Grocery,Cooking Oil,3,136.18,408.54,UPI,3.7
ORD00954,2024-01-04,Gurgaon,Haryana,Electronics,Headphones,2,39680.61,79361.22,UPI,4.6
